country.x,season,country_2,seller_raw,buyer_raw,team_name,league,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played,team_url,season_start.x,buyer_clean,seller_clean,pos_clean,seller_norm,buyer_norm,transfer_id,log_fee,country.y,season_start.y,rivalry_proximity.y,rivalry_proximity,choice_id,nat_match,chosen
Germany,2019,Germany,bayern munich,sv werder bremen,SV Werder Bremen,Bundesliga,Arrivals,Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,Centre-Back,21,Austria,Bayern Munich,Bundesliga,3500000,FALSE,,Summer,39,32,2,2577,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2019,2019,werder bremen,bayern munich,centre-back,bayern munich,werder bremen,3406,15.0682738121739,Germany,2018,0.0784313725490197,0.0784313725490197,3449,0,0
Germany,2019,Germany,leverkusen,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Dominik Kohr,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Centre-Back,25,Germany,Leverkusen,Bundesliga,8500000,FALSE,,Summer,50,40,1,2300,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,leverkusen,centre-back,leverkusen,frankfurt,3449,15.9555768391076,Germany,2018,0.823529411764706,0.823529411764706,3449,1,1
Germany,2019,Germany,augsburg,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Marvin Friedrich,https://www.transfermarkt.com/marvin-friedrich/profil/spieler/196231,Centre-Back,23,Germany,Augsburg,Bundesliga,2500000,FALSE,,Summer,35,34,2,3060,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2019,2019,union berlin,augsburg,centre-back,augsburg,union berlin,3392,14.7318016898383,Germany,2018,0.836601307189543,0.836601307189543,3470,1,0
Germany,2019,Germany,union berlin,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Marvin Friedrich,https://www.transfermarkt.com/marvin-friedrich/profil/spieler/196231,Centre-Back,23,Germany,Union Berlin,Bundesliga,1e+06,FALSE,,Summer,,,,,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2019,2019,augsburg,union berlin,centre-back,union berlin,augsburg,3393,13.8155115579638,,,,0,3470,1,0
Germany,2019,Germany,bayern munich,sv werder bremen,SV Werder Bremen,Bundesliga,Arrivals,Marco Friedl,https://www.transfermarkt.com/marco-friedl/profil/spieler/156990,Centre-Back,21,Austria,Bayern Munich,Bundesliga,3500000,FALSE,,Summer,39,32,2,2577,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2019,2019,werder bremen,bayern munich,centre-back,bayern munich,werder bremen,3406,15.0682738121739,Germany,2018,0.0196078431372549,0.0196078431372549,3470,0,0
Germany,2019,Germany,wolfsburg,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Luca Itter,https://www.transfermarkt.com/luca-itter/profil/spieler/296378,Centre-Back,20,Germany,Wolfsburg,Bundesliga,2500000,FALSE,,Summer,17,3,0,32,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,wolfsburg,centre-back,wolfsburg,freiburg,3470,14.7318016898383,Germany,2018,0.477124183006536,0.477124183006536,3470,1,1
Germany,2019,Germany,hoffenheim,sv werder bremen,SV Werder Bremen,Bundesliga,Arrivals,Leonardo Bittencourt,https://www.transfermarkt.com/leonardo-bittencourt/profil/spieler/93844,Central Midfield,25,Germany,Hoffenheim,Bundesliga,0,TRUE,,Summer,35,32,6,2124,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2019,2019,werder bremen,hoffenheim,central midfield,hoffenheim,werder bremen,3493,0,,,,0,3482,1,0
Germany,2019,Germany,hertha bsc,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Julius Kade,https://www.transfermarkt.com/julius-kade/profil/spieler/317735,Central Midfield,20,Germany,Hertha BSC,Bundesliga,0,FALSE,,Summer,3,0,0,0,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2019,2019,union berlin,hertha bsc,central midfield,hertha bsc,union berlin,3482,0,,,,0,3482,1,1
Germany,2019,Germany,mönchengladbach,bayern munich,Bayern Munich,Bundesliga,Arrivals,Michaël Cuisance,https://www.transfermarkt.com/michael-cuisance/profil/spieler/344600,Central Midfield,20,France,Mönchengladbach,Bundesliga,8e+06,FALSE,,Summer,38,10,1,313,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2019,2019,bayern munich,mönchengladbach,central midfield,mnchengladbach,bayern munich,3404,15.8949522246441,Germany,2018,0.73202614379085,0.73202614379085,3487,0,0
Germany,2019,Germany,dortmund,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Sebastian Rode,https://www.transfermarkt.com/sebastian-rode/profil/spieler/44466,Central Midfield,28,Germany,Dortmund,Bundesliga,4e+06,FALSE,,Summer,44,43,3,3066,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,dortmund,central midfield,dortmund,frankfurt,3419,15.2018051690841,Germany,2018,0.862745098039216,0.862745098039216,3487,1,0
Germany,2019,Germany,hoffenheim,bayer 04 leverkusen,Bayer 04 Leverkusen,Bundesliga,Arrivals,Nadiem Amiri,https://www.transfermarkt.com/nadiem-amiri/profil/spieler/232454,Central Midfield,22,Germany,Hoffenheim,Bundesliga,10500000,FALSE,,Summer,46,42,1,2562,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2019,2019,leverkusen,hoffenheim,central midfield,hoffenheim,leverkusen,3487,16.1668859103658,Germany,2018,0.973856209150327,0.973856209150327,3487,1,1
Germany,2019,Germany,augsburg,1.fsv mainz 05,1.FSV Mainz 05,Bundesliga,Arrivals,Dong-won Ji,https://www.transfermarkt.com/dong-won-ji/profil/spieler/164265,Centre-Forward,28,"Korea, South",Augsburg,Bundesliga,0,FALSE,,Summer,12,4,0,100,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2019,2019,mainz,augsburg,centre-forward,augsburg,mainz,3389,0,Germany,2018,0.915032679738562,0.915032679738562,3488,0,0
Germany,2019,Germany,hoffenheim,1.fsv mainz 05,1.FSV Mainz 05,Bundesliga,Arrivals,Ádám Szalai,https://www.transfermarkt.com/adam-szalai/profil/spieler/39106,Centre-Forward,31,Hungary,Hoffenheim,Bundesliga,0,FALSE,,Summer,31,27,1,1139,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2019,2019,mainz,hoffenheim,centre-forward,hoffenheim,mainz,3488,0,Germany,2018,0.38562091503268,0.38562091503268,3488,0,1
Germany,2019,Germany,freiburg,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Florian Niederlechner,https://www.transfermarkt.com/florian-niederlechner/profil/spieler/152963,Centre-Forward,28,Germany,Freiburg,Bundesliga,2500000,FALSE,,Summer,34,34,13,2821,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2019,2019,augsburg,freiburg,centre-forward,freiburg,augsburg,3382,14.7318016898383,,,,0,3511,1,0
Germany,2019,Germany,mainz,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Anthony Ujah,https://www.transfermarkt.com/anthony-ujah/profil/spieler/142281,Centre-Forward,28,Nigeria,Mainz,Bundesliga,2e+06,FALSE,,Summer,38,28,4,1196,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2019,2019,union berlin,mainz,centre-forward,mainz,union berlin,3511,14.5086582385241,,,,0,3511,0,1
Germany,2020,Germany,hoffenheim,sv werder bremen,SV Werder Bremen,Bundesliga,Arrivals,Leonardo Bittencourt,https://www.transfermarkt.com/leonardo-bittencourt/profil/spieler/93844,Central Midfield,26,Germany,Hoffenheim,Bundesliga,7e+06,FALSE,,Summer,35,29,5,1643,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2020,2020,werder bremen,hoffenheim,central midfield,hoffenheim,werder bremen,3669,15.7614208498767,Germany,2019,0.124183006535948,0.124183006535948,3541,1,0
Germany,2020,Germany,hertha bsc,1.fc köln,1.FC Köln,Bundesliga,Arrivals,Ondrej Duda,https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418,Central Midfield,25,Slovakia,Hertha BSC,Bundesliga,7e+06,FALSE,,Summer,36,36,7,2842,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2020,2020,1.fc köln,hertha bsc,central midfield,hertha bsc,1fc kln,3541,15.7614208498767,Germany,2019,0.300653594771242,0.300653594771242,3541,0,1
Germany,2020,Germany,leipzig,borussia mönchengladbach,Borussia Mönchengladbach,Bundesliga,Arrivals,Hannes Wolf,https://www.transfermarkt.com/hannes-wolf/profil/spieler/321070,Right Winger,21,Austria,Leipzig,Bundesliga,0,TRUE,,Summer,45,43,4,1620,https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2020,2020,mönchengladbach,leipzig,right winger,leipzig,mnchengladbach,3681,0,Germany,2019,0.411764705882353,0.411764705882353,3563,0,0
Germany,2020,Germany,fc schalke 04,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Daniel Caligiuri,https://www.transfermarkt.com/daniel-caligiuri/profil/spieler/38410,Right Winger,32,Italy,FC Schalke 04,Bundesliga,0,FALSE,,Summer,35,35,7,2825,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2020,2020,augsburg,fc schalke 04,right winger,fc schalke 04,augsburg,3563,0,Germany,2019,0.359477124183007,0.359477124183007,3563,0,1
Germany,2020,Germany,fc schalke 04,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Sebastian Rudy,https://www.transfermarkt.com/sebastian-rudy/profil/spieler/57051,Defensive Midfield,30,Germany,FC Schalke 04,Bundesliga,0,TRUE,loan transfer,Summer,34,33,1,2316,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2020,2020,hoffenheim,fc schalke 04,defensive midfield,fc schalke 04,hoffenheim,3617,0,Germany,2019,0.359477124183007,0.359477124183007,3569,1,0
Germany,2020,Germany,mönchengladbach,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Tobias Strobl,https://www.transfermarkt.com/tobias-strobl/profil/spieler/57845,Defensive Midfield,30,Germany,Mönchengladbach,Bundesliga,0,FALSE,,Summer,36,31,0,1972,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2020,2020,augsburg,mönchengladbach,defensive midfield,mnchengladbach,augsburg,3569,0,Germany,2019,0.647058823529412,0.647058823529412,3569,1,1
Germany,2020,Germany,union berlin,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Rafal Gikiewicz,https://www.transfermarkt.com/rafal-gikiewicz/profil/spieler/78339,Goalkeeper,32,Poland,Union Berlin,Bundesliga,0,FALSE,,Summer,36,36,0,3240,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2020,2020,augsburg,union berlin,goalkeeper,union berlin,augsburg,3572,0,,,,0,3571,0,0
Germany,2020,Germany,fc schalke 04,bayern munich,Bayern Munich,Bundesliga,Arrivals,Alexander Nübel,https://www.transfermarkt.com/alexander-nubel/profil/spieler/195778,Goalkeeper,23,Germany,FC Schalke 04,Bundesliga,0,FALSE,,Summer,40,4,0,360,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2020,2020,bayern munich,fc schalke 04,goalkeeper,fc schalke 04,bayern munich,3580,0,Germany,2019,0.993464052287582,0.993464052287582,3571,1,0
Germany,2020,Germany,fc schalke 04,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Markus Schubert,https://www.transfermarkt.com/markus-schubert/profil/spieler/296741,Goalkeeper,22,Germany,FC Schalke 04,Bundesliga,0,TRUE,loan transfer,Summer,31,0,0,0,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2020,2020,frankfurt,fc schalke 04,goalkeeper,fc schalke 04,frankfurt,3616,0,Germany,2019,0.993464052287582,0.993464052287582,3571,1,0
Germany,2020,Germany,mainz,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Florian Müller,https://www.transfermarkt.com/florian-muller/profil/spieler/284769,Goalkeeper,22,Germany,Mainz,Bundesliga,0,TRUE,,Summer,32,31,0,2790,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2020,2020,freiburg,mainz,goalkeeper,mainz,freiburg,3638,0,Germany,2019,0.915032679738562,0.915032679738562,3571,1,0
Germany,2020,Germany,augsburg,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Andreas Luthe,https://www.transfermarkt.com/andreas-luthe/profil/spieler/41323,Goalkeeper,33,Germany,Augsburg,Bundesliga,0,FALSE,,Summer,33,32,0,2889,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2020,2020,union berlin,augsburg,goalkeeper,augsburg,union berlin,3571,0,Germany,2019,0.967320261437908,0.967320261437908,3571,1,1
Germany,2020,Germany,augsburg,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Andreas Luthe,https://www.transfermarkt.com/andreas-luthe/profil/spieler/41323,Goalkeeper,33,Germany,Augsburg,Bundesliga,0,FALSE,,Summer,33,32,0,2889,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2020,2020,union berlin,augsburg,goalkeeper,augsburg,union berlin,3571,0,,,,0,3572,1,0
Germany,2020,Germany,fc schalke 04,bayern munich,Bayern Munich,Bundesliga,Arrivals,Alexander Nübel,https://www.transfermarkt.com/alexander-nubel/profil/spieler/195778,Goalkeeper,23,Germany,FC Schalke 04,Bundesliga,0,FALSE,,Summer,40,4,0,360,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2020,2020,bayern munich,fc schalke 04,goalkeeper,fc schalke 04,bayern munich,3580,0,Germany,2019,0.359477124183007,0.359477124183007,3572,1,0
Germany,2020,Germany,fc schalke 04,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Markus Schubert,https://www.transfermarkt.com/markus-schubert/profil/spieler/296741,Goalkeeper,22,Germany,FC Schalke 04,Bundesliga,0,TRUE,loan transfer,Summer,31,0,0,0,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2020,2020,frankfurt,fc schalke 04,goalkeeper,fc schalke 04,frankfurt,3616,0,Germany,2019,0.359477124183007,0.359477124183007,3572,1,0
Germany,2020,Germany,mainz,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Florian Müller,https://www.transfermarkt.com/florian-muller/profil/spieler/284769,Goalkeeper,22,Germany,Mainz,Bundesliga,0,TRUE,,Summer,32,31,0,2790,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2020,2020,freiburg,mainz,goalkeeper,mainz,freiburg,3638,0,Germany,2019,0.901960784313725,0.901960784313725,3572,1,0
Germany,2020,Germany,union berlin,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Rafal Gikiewicz,https://www.transfermarkt.com/rafal-gikiewicz/profil/spieler/78339,Goalkeeper,32,Poland,Union Berlin,Bundesliga,0,FALSE,,Summer,36,36,0,3240,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2020,2020,augsburg,union berlin,goalkeeper,union berlin,augsburg,3572,0,Germany,2019,0.967320261437908,0.967320261437908,3572,0,1
Germany,2020,Germany,dortmund,sv werder bremen,SV Werder Bremen,Bundesliga,Arrivals,Ömer Toprak,https://www.transfermarkt.com/omer-toprak/profil/spieler/43512,Centre-Back,30,Türkiye,Dortmund,Bundesliga,4e+06,FALSE,,Summer,30,27,2,2038,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2020,2020,werder bremen,dortmund,centre-back,dortmund,werder bremen,3602,15.2018051690841,Germany,2019,0.281045751633987,0.281045751633987,3574,0,0
Germany,2020,Germany,wolfsburg,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Felix Uduokhai,https://www.transfermarkt.com/felix-uduokhai/profil/spieler/278343,Centre-Back,22,Germany,Wolfsburg,Bundesliga,7e+06,FALSE,,Summer,31,31,1,2790,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2020,2020,augsburg,wolfsburg,centre-back,wolfsburg,augsburg,3574,15.7614208498767,Germany,2019,0.42483660130719,0.42483660130719,3574,1,1
Germany,2020,Germany,augsburg,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Andreas Luthe,https://www.transfermarkt.com/andreas-luthe/profil/spieler/41323,Goalkeeper,33,Germany,Augsburg,Bundesliga,0,FALSE,,Summer,33,32,0,2889,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2020,2020,union berlin,augsburg,goalkeeper,augsburg,union berlin,3571,0,Germany,2019,0.0326797385620915,0.0326797385620915,3580,1,0
Germany,2020,Germany,union berlin,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Rafal Gikiewicz,https://www.transfermarkt.com/rafal-gikiewicz/profil/spieler/78339,Goalkeeper,32,Poland,Union Berlin,Bundesliga,0,FALSE,,Summer,36,36,0,3240,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2020,2020,augsburg,union berlin,goalkeeper,union berlin,augsburg,3572,0,Germany,2019,0.0392156862745098,0.0392156862745098,3580,0,0
Germany,2020,Germany,fc schalke 04,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Markus Schubert,https://www.transfermarkt.com/markus-schubert/profil/spieler/296741,Goalkeeper,22,Germany,FC Schalke 04,Bundesliga,0,TRUE,loan transfer,Summer,31,0,0,0,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2020,2020,frankfurt,fc schalke 04,goalkeeper,fc schalke 04,frankfurt,3616,0,Germany,2019,0.150326797385621,0.150326797385621,3580,1,0
Germany,2020,Germany,mainz,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Florian Müller,https://www.transfermarkt.com/florian-muller/profil/spieler/284769,Goalkeeper,22,Germany,Mainz,Bundesliga,0,TRUE,,Summer,32,31,0,2790,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2020,2020,freiburg,mainz,goalkeeper,mainz,freiburg,3638,0,Germany,2019,0.0261437908496732,0.0261437908496732,3580,1,0
Germany,2020,Germany,fc schalke 04,bayern munich,Bayern Munich,Bundesliga,Arrivals,Alexander Nübel,https://www.transfermarkt.com/alexander-nubel/profil/spieler/195778,Goalkeeper,23,Germany,FC Schalke 04,Bundesliga,0,FALSE,,Summer,40,4,0,360,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2020,2020,bayern munich,fc schalke 04,goalkeeper,fc schalke 04,bayern munich,3580,0,Germany,2019,0.150326797385621,0.150326797385621,3580,1,1
Germany,2020,Germany,wolfsburg,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Felix Uduokhai,https://www.transfermarkt.com/felix-uduokhai/profil/spieler/278343,Centre-Back,22,Germany,Wolfsburg,Bundesliga,7e+06,FALSE,,Summer,31,31,1,2790,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2020,2020,augsburg,wolfsburg,centre-back,wolfsburg,augsburg,3574,15.7614208498767,Germany,2019,0.379084967320261,0.379084967320261,3602,1,0
Germany,2020,Germany,dortmund,sv werder bremen,SV Werder Bremen,Bundesliga,Arrivals,Ömer Toprak,https://www.transfermarkt.com/omer-toprak/profil/spieler/43512,Centre-Back,30,Türkiye,Dortmund,Bundesliga,4e+06,FALSE,,Summer,30,27,2,2038,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2020,2020,werder bremen,dortmund,centre-back,dortmund,werder bremen,3602,15.2018051690841,Germany,2019,0.444444444444444,0.444444444444444,3602,0,1
Germany,2020,Germany,leverkusen,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Joel Pohjanpalo,https://www.transfermarkt.com/joel-pohjanpalo/profil/spieler/173491,Centre-Forward,26,Finland,Leverkusen,Bundesliga,0,TRUE,loan transfer,Summer,20,19,6,851,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2020,2020,union berlin,leverkusen,centre-forward,leverkusen,union berlin,3690,0,Germany,2019,0.294117647058823,0.294117647058823,3618,0,0
Germany,2020,Germany,fc schalke 04,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Cedric Teuchert,https://www.transfermarkt.com/cedric-teuchert/profil/spieler/207597,Centre-Forward,23,Germany,FC Schalke 04,Bundesliga,0,FALSE,,Summer,33,26,3,859,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2020,2020,union berlin,fc schalke 04,centre-forward,fc schalke 04,union berlin,3618,0,Germany,2019,0.993464052287582,0.993464052287582,3618,1,1
Germany,2020,Germany,hoffenheim,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Steven Zuber,https://www.transfermarkt.com/steven-zuber/profil/spieler/68033,Attacking Midfield,28,Switzerland,Hoffenheim,Bundesliga,3e+06,FALSE,,Summer,35,22,0,714,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2020,2020,frankfurt,hoffenheim,attacking midfield,hoffenheim,frankfurt,3628,14.9141231799657,,,,0,3627,0,0
Germany,2020,Germany,frankfurt,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Mijat Gacinovic,https://www.transfermarkt.com/mijat-gacinovic/profil/spieler/215864,Attacking Midfield,25,Serbia,Frankfurt,Bundesliga,3e+06,FALSE,,Summer,34,32,1,1397,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2020,2020,hoffenheim,frankfurt,attacking midfield,frankfurt,hoffenheim,3627,14.9141231799657,Germany,2019,0.856209150326798,0.856209150326798,3627,0,1
Germany,2020,Germany,frankfurt,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Mijat Gacinovic,https://www.transfermarkt.com/mijat-gacinovic/profil/spieler/215864,Attacking Midfield,25,Serbia,Frankfurt,Bundesliga,3e+06,FALSE,,Summer,34,32,1,1397,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2020,2020,hoffenheim,frankfurt,attacking midfield,frankfurt,hoffenheim,3627,14.9141231799657,,,,0,3628,0,0
Germany,2020,Germany,hoffenheim,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Steven Zuber,https://www.transfermarkt.com/steven-zuber/profil/spieler/68033,Attacking Midfield,28,Switzerland,Hoffenheim,Bundesliga,3e+06,FALSE,,Summer,35,22,0,714,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2020,2020,frankfurt,hoffenheim,attacking midfield,hoffenheim,frankfurt,3628,14.9141231799657,Germany,2019,0.856209150326798,0.856209150326798,3628,0,1
Germany,2020,Germany,hertha bsc,1.fc köln,1.FC Köln,Bundesliga,Arrivals,Ondrej Duda,https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418,Central Midfield,25,Slovakia,Hertha BSC,Bundesliga,7e+06,FALSE,,Summer,36,36,7,2842,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2020,2020,1.fc köln,hertha bsc,central midfield,hertha bsc,1fc kln,3541,15.7614208498767,Germany,2019,0.908496732026144,0.908496732026144,3669,0,0
Germany,2020,Germany,hoffenheim,sv werder bremen,SV Werder Bremen,Bundesliga,Arrivals,Leonardo Bittencourt,https://www.transfermarkt.com/leonardo-bittencourt/profil/spieler/93844,Central Midfield,26,Germany,Hoffenheim,Bundesliga,7e+06,FALSE,,Summer,35,29,5,1643,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2020,2020,werder bremen,hoffenheim,central midfield,hoffenheim,werder bremen,3669,15.7614208498767,Germany,2019,0.65359477124183,0.65359477124183,3669,1,1
Germany,2020,Germany,freiburg,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Nico Schlotterbeck,https://www.transfermarkt.com/nico-schlotterbeck/profil/spieler/388198,Centre-Back,20,Germany,Freiburg,Bundesliga,0,TRUE,loan transfer,Summer,22,17,2,1408,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2020,2020,union berlin,freiburg,centre-back,freiburg,union berlin,3644,0,Germany,2019,0.849673202614379,0.849673202614379,3719,1,0
Germany,2020,Germany,wolfsburg,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Robin Knoche,https://www.transfermarkt.com/robin-knoche/profil/spieler/94201,Centre-Back,28,Germany,Wolfsburg,Bundesliga,0,FALSE,,Summer,36,36,1,3253,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2020,2020,union berlin,wolfsburg,centre-back,wolfsburg,union berlin,3719,0,Germany,2019,0.875816993464052,0.875816993464052,3719,1,1
Germany,2021,Germany,union berlin,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Christopher Lenz,https://www.transfermarkt.com/christopher-lenz/profil/spieler/159844,Left-Back,26,Germany,Union Berlin,Bundesliga,0,FALSE,,Summer,24,18,0,781,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2021,2021,frankfurt,union berlin,left-back,union berlin,frankfurt,3829,0,Germany,2020,0.92156862745098,0.92156862745098,3752,1,0
Germany,2021,Germany,greuther fürth,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,David Raum,https://www.transfermarkt.com/david-raum/profil/spieler/318204,Left-Back,23,Germany,Greuther Fürth,Bundesliga,0,FALSE,,Summer,35,35,3,3028,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2021,2021,hoffenheim,greuther fürth,left-back,greuther frth,hoffenheim,3846,0,,,,0,3752,1,0
Germany,2021,Germany,arm. bielefeld,1.fsv mainz 05,1.FSV Mainz 05,Bundesliga,Arrivals,Anderson Lucoqui,https://www.transfermarkt.com/anderson-lucoqui/profil/spieler/240274,Left-Back,23,Angola,Arm. Bielefeld,Bundesliga,0,FALSE,,Summer,27,15,1,892,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2021,2021,mainz,arm. bielefeld,left-back,arm bielefeld,mainz,3752,0,Germany,2020,0.908496732026144,0.908496732026144,3752,0,1
Germany,2021,Germany,union berlin,1.fsv mainz 05,1.FSV Mainz 05,Bundesliga,Arrivals,Marcus Ingvartsen,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,Centre-Forward,25,Denmark,Union Berlin,Bundesliga,0,TRUE,,Summer,28,27,7,717,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2021,2021,mainz,union berlin,centre-forward,union berlin,mainz,3889,0,,,,0,3753,0,0
Germany,2021,Germany,wolfsburg,vfb stuttgart,VfB Stuttgart,Bundesliga,Arrivals,Omar Marmoush,https://www.transfermarkt.com/omar-marmoush/profil/spieler/445939,Centre-Forward,22,Egypt,Wolfsburg,Bundesliga,0,TRUE,loan transfer,Summer,21,21,3,1582,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2021,2021,stuttgart,wolfsburg,centre-forward,wolfsburg,stuttgart,3905,0,Germany,2020,0.751633986928105,0.751633986928105,3753,0,0
